exam,section,raw,score,createdAt,updatedAt,TestId
College Board Test 10,math,12,350,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,13,360,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,14,370,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,15,380,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,16,390,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,17,400,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,18,410,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,19,420,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,20,430,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,21,440,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,22,450,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,23,460,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,24,470,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,25,480,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,26,490,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,27,500,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,28,500,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,29,510,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,30,520,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,31,520,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,32,530,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,33,540,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,34,540,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,35,550,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,36,560,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,37,570,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,38,580,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,39,580,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,40,590,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,41,600,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,42,610,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,43,610,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,44,620,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,45,630,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,46,640,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,47,650,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,48,660,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,49,670,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,50,680,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,51,690,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,52,700,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,53,710,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,54,730,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,55,750,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,56,770,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,57,790,3/4/20 0:00,3/4/20 0:00,10
College Board Test 10,math,58,800,3/4/20 0:00,3/4/20 0:00,10
